depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_5,lineage_6,lineage_4,Copy Number Public 23Q4 MUCL1,Copy Number Public 23Q4 PRMT5,Copy Number Public 23Q4 MAP1A,Copy Number Public 23Q4 MAT2A,Copy Number Public 23Q4 PDGFRB,Copy Number Public 23Q4 GJA1,Copy Number Public 23Q4 MTAP,Copy Number Public 23Q4 ZNF185,Expression Public 23Q4 MTAP,Expression Public 23Q4 PRMT5,Expression Public 23Q4 PDGFRB,Expression Public 23Q4 ZNF185,Expression Public 23Q4 GJA1,Expression Public 23Q4 MAP1A,Expression Public 23Q4 MAT2A,Expression Public 23Q4 MUCL1
ACH-001282,CHLA258,Bone,Ewing Sarcoma,Ewing Sarcoma,,EWS_FLI,,1.0053629309079324,1.0020354338285336,0.991514104647477,0.9985627166600006,0.9881262676230128,0.9846787291952668,0.000662171718832,0.9590035679957192,,,,,,,,
ACH-001031,CHLA266,CNS/Brain,Embryonal Tumor,Atypical Teratoid/Rhabdoid Tumor,,,,1.0337891469722114,1.04106530849031,1.0361857239776142,1.0339574643087472,1.031316687934393,1.030623267363364,1.0273361741783702,0.9715403660790328,3.4802651220544627,6.520107901637548,2.3701642805402097,4.679761573516853,7.072748951560641,1.632268215499513,6.815575428862573,0.1763227726404629
ACH-001032,CHLA32,Bone,Ewing Sarcoma,Ewing Sarcoma,,EWS_FLI,,1.016278312559422,1.118758335929858,0.9701650202620102,0.992204674736034,0.7286341596483459,0.9863378088169702,1.0812699964820442,1.1201864822481813,3.64961545906341,6.417346217270283,1.2141248053528475,0.84799690655495,3.33771109212829,4.066089190457772,6.335747634299735,0.1110313123887439
ACH-001033,CHLA57,CNS/Brain,Embryonal Tumor,Primitive Neuroectodermal Tumor,,,,0.931103932243806,1.2456144529740738,0.929325185269455,1.2326972891232129,0.9262874947699448,0.9199349002905174,0.911864795301041,0.8887053870315509,4.23189316164533,7.440536998141633,0.070389327891398,1.1634987322828796,0.2986583155645151,3.812498225333564,7.035073997377622,2.405992359675837
ACH-001034,CHLA9,Bone,Ewing Sarcoma,Ewing Sarcoma,,EWS_FLI,,1.0160199685095574,1.0269383974773678,1.0091080704094535,1.0083460020579436,1.0046564905517044,1.002631896302138,0.984896891878496,0.9526644712596188,4.550900664647523,7.1012928875470935,3.358958825832329,1.9411063109464315,6.977165419349621,3.5496691707264905,7.0304464394374415,0.0
ACH-001481,CHLA90,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,,,1.1776157168390688,1.0691857959893758,1.0531850807183445,0.9340799300112026,1.239252742846522,0.8214446482069662,0.7320217589748166,0.64473830824253,3.665620164066381,6.182493674945368,3.803227036434928,0.4005379295837288,1.280956313831056,4.115199749385445,6.07189135305663,0.0
ACH-001035,CHLA99,Bone,Ewing Sarcoma,Ewing Sarcoma,,EWS_FLI,,1.0285959026798293,1.0385768581764911,1.02200936485253,1.0391055383619503,0.7745487253888261,1.0255106340787306,0.595295976793826,0.5801738174262699,3.4646682670034443,7.136786096442413,2.403267722339301,1.8718436485093175,6.365097589751472,3.488000770834068,6.844862655830818,0.0
ACH-000136,CHP126,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,MYCN Amp,,0.9944825908415696,0.672547355455707,0.9815756699959942,0.9880955241464232,1.018315808606176,0.988129738702538,1.005606852999625,0.5359626251727982,4.473786911614368,5.982537314399271,3.234194722953812,0.5945485495503542,0.2509615735332188,3.10936055940423,8.096978636370537,0.0
ACH-001338,CHP134,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,MYCN Amp,,0.9988259780809732,0.9472895521877508,0.9919485928328098,0.980255487208162,1.0142804853535243,1.0360084491179813,0.9971418368142272,0.5743465879942872,3.9476661567960094,7.504620392403552,0.903038270112912,1.5897634869849773,0.0285691521967709,3.915520900751959,6.019701914442548,0.0
ACH-002092,CHSA0011,Bone,Chondrosarcoma,Chondrosarcoma,,,,0.9797811955242492,0.9754377166315245,0.9813565403657474,0.993206570311731,0.9837352299484836,1.0065854620397188,0.2519078652974483,0.5556548197730311,,,,,,,,
ACH-002093,CHSA0108,Bone,Chondrosarcoma,Chondrosarcoma,,,,0.979668316036686,0.8531086665875014,0.8554443888945606,1.006382556214024,1.058869136188063,0.9557225275066176,0.0005543014813914,0.9913033708764594,,,,,,,,
ACH-002094,CHSA8926,Bone,Chondrosarcoma,Chondrosarcoma,,,,0.9816931454356476,1.0215708890584188,0.9828605351946378,0.9915011813970396,0.8986743383075464,0.7303161225483706,1.0010683953101187,0.5814799413360145,,,,,,,,
ACH-001484,CI,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,1.2794790899632176,1.1322063421039383,0.9904617406748326,0.9841945383685242,1.005189801176553,1.004208119373303,0.9885636905057928,0.9096446298959308,3.0143552929770703,6.2645364309990255,0.0565835283663675,0.2509615735332188,0.1110313123887439,0.2986583155645151,6.768316676049061,0.8237493603082727
ACH-001485,CII,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,1.2842920549207308,1.0090049289824583,1.1661633253291033,0.9885959322190314,1.0098509036506838,1.0005591082976597,1.0177777014619465,1.0916882670591863,3.8982083525087177,5.278356528010724,0.01435529297707,0.1505596765753814,0.01435529297707,0.0285691521967709,5.770564791971693,0.1634987322828795
ACH-000342,CL14,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,1.063842946924516,0.7505225594356137,0.8486980504659989,1.3829479348796532,0.8486282324184292,1.1352803681349115,1.0156044884668116,0.6129442836736064,4.136683577697236,6.091488279764279,0.5945485495503542,4.066089190457772,0.4854268271702416,0.137503523749935,7.117798919621298,1.1375035237499351
ACH-000798,CL40,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,1.2974423745332242,0.9866899700694618,0.9843631702581892,0.9799892330505438,0.9826802277974196,0.9751748346751288,0.9887457417814356,0.9609886393172978,4.478971805032942,6.750204509279872,0.2265085298086797,0.6135316529179271,0.2141248053528473,0.1763227726404629,6.308339030139408,1.3276873641760472
ACH-001322,CME1,Soft Tissue,Synovial Sarcoma,Synovial Sarcoma,,,,1.001973848432942,0.6113585390196963,1.0245142985926792,1.0062891486835204,1.021841368681366,1.013353735414061,0.6010186120954868,0.9548397235447372,3.448900951145128,5.352264173258321,2.794935662803536,1.5310694927259538,3.953265239014844,2.771885578515366,6.863938450423972,0.0
ACH-000641,CMK,Myeloid,Acute Myeloid Leukemia,Myeloid Leukemia Associated with Down Syndrome,M7,,,0.9018030569423594,0.8466865822169259,0.8590749763548743,1.0509640374819396,0.8465298821871247,1.0408119120001618,0.0030735040415514,0.6116401083606031,0.2016338611696504,5.779522386743769,0.3448284969974411,1.411426245726465,0.2265085298086797,1.3561438102252754,8.415150205426388,0.0
ACH-001036,CMK115,Myeloid,Acute Myeloid Leukemia,Myeloid Leukemia Associated with Down Syndrome,,,,0.8841850832412093,0.8781439935836794,0.9874371786377886,0.9800464241274596,0.8694108947042805,0.9887412770295884,0.0004926701612381,0.6393790380341549,0.0,5.941341105485299,0.2016338611696504,0.918386234446348,0.0,1.15704371014558,6.934398552434979,0.0
ACH-001289,COGAR359,CNS/Brain,Embryonal Tumor,Atypical Teratoid/Rhabdoid Tumor,,,,1.0283685433052063,1.0481521903490183,1.026285681953398,1.0361667658494569,1.0533866335149689,1.0250329814286152,1.025737559874636,0.5850161693841884,4.063502942306158,6.50747752951693,0.01435529297707,1.0496307677246008,0.8875252707415875,1.6735564239901446,7.106641452324356,3.670160514126634
ACH-001038,COGE352,Bone,Ewing Sarcoma,Ewing Sarcoma,,EWS_ERG,,0.9264841322083311,0.9218004315778022,0.9082246027966971,0.9246454326518416,0.915021725286432,0.8982103404150974,0.7173385419721359,0.8670563797389662,3.588564737401352,6.68215188795627,0.5260688116675876,2.51096191927738,6.407012773516011,4.311793717753649,6.829215324532727,0.0
ACH-000253,COLO201,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,1.0144158114290207,1.003620531602986,1.025552862054396,1.0109361382493856,1.0644904401279105,0.7513779603854354,1.0785499246766483,0.7459813013671445,5.383358695385111,6.198297694860147,0.01435529297707,3.776103988073164,0.1243281350022017,0.2387868595871164,7.768713657030485,3.4594316186372973
ACH-001039,COLO205,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,0.947545196865819,0.9783312134876788,1.147355895269869,0.9719873534228384,0.9201395332920832,0.8087270049755582,0.9650893836054656,0.6198083753097046,,,,,,,,
ACH-000864,COLO684,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,0.9238157231351994,1.2105596378161914,0.9483167595236464,0.9855896951157308,0.9394591129528996,1.1154581445006837,0.9885750990283232,1.0054522638786885,3.625270489374693,6.959190550109104,0.2265085298086797,0.918386234446348,0.1505596765753814,3.6959938131099,7.040015678847879,0.137503523749935
ACH-001339,COLO794,Skin,Melanoma,Cutaneous Melanoma,,,,1.06098120818543,0.8146257007451418,1.2279011417190275,1.0852424203234692,0.8301196591772347,1.115142639192069,0.8151349230718892,0.5294227252156634,3.778208576398088,5.9941271140031285,1.2078928516413328,0.8399595874895318,3.8379432418910273,0.5360529002402097,6.801417365865913,0.1505596765753814
ACH-001820,COLO824,Breast,"Breast Neoplasm, NOS","Breast Neoplasm, NOS",,,,0.5859825544319748,0.9620136477427004,0.9266424114253188,1.0365116358920996,1.1767617439947724,1.0539504986381063,1.5310078660509072,0.8473358048349212,6.081083928687635,6.564073255736941,0.0,5.3739961421312366,0.0,0.6040713236688608,7.598499201075755,0.4329594072761063
ACH-002380,COLO829BL,Normal,Non-Cancerous,Matched Normal,,,,1.000494084576431,0.9994501048385086,0.999484092277296,1.0001030036767993,1.000179011104564,1.0001940130436435,1.0000160000887228,0.5845223017708407,,,,,,,,
ACH-000382,CORL24,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.0402559236318103,1.1299082236827085,0.6459645620378429,1.0611796051694065,1.1165106152702833,1.1335233434825027,0.6879810386253524,0.6971775245954223,3.915520900751959,6.44857062600553,0.7311832415722002,3.028569152196771,0.2265085298086797,3.517275693209581,8.532901338196954,0.01435529297707
ACH-002095,CORL303,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.10381583910303,0.952464873764852,0.6962483093183612,0.968408643568982,0.721878599399369,1.1946491771623438,0.8783706135623565,0.855702064969912,,,,,,,,
ACH-000187,CORL311,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.185516165487834,0.7364091554987382,0.9623314736964724,0.9710812758439014,0.7238866110979922,1.1806404693015675,0.7295970144522521,0.7692962699915464,4.112700132749362,6.283366212949919,0.0,2.1210154009613658,0.2387868595871164,2.060047383669939,7.912889336229962,0.0
ACH-001489,CORL32,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,1.0651282803387885,1.0407024453997868,1.0387616187168742,0.784315460941789,1.3158152565683827,0.8389746943065071,1.0926822047179052,0.8122807301873685,,,,,,,,
ACH-001490,CORL321,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,,,,0.955520056454808,1.0026744743898457,1.014767818485884,1.0097673412341248,0.6105851913794382,1.061046296291612,1.0258657932728192,0.5416873108086127,,,,,,,,
ACH-000695,CORL47,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.0455057857610686,1.057385264632689,1.0539919673940457,1.0167814802024804,1.041655016525357,0.6053873481489931,1.050095126245759,0.5470386471083026,5.0103322832848205,6.603032826499619,0.2016338611696504,1.3785116232537298,0.1890338243900171,4.714795011118162,7.291400959483692,0.1110313123887439
ACH-000743,CORL95,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,0.9896032341842576,1.2529262778131314,0.7672496242561195,1.0214323697755816,0.7490577696287295,1.1271717836524875,0.8306255432866757,0.7419502521243302,4.3269687115878925,6.410239330776022,0.2016338611696504,1.7004397181410922,0.1763227726404629,2.9467308601403097,6.923743444615855,0.411426245726465
ACH-001340,COV413A,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,,,,1.0817863915371653,1.0932883149314994,1.0684568506836671,1.06804359935977,1.08399467187362,1.0780019365039817,0.6358981390758507,0.6023376500205172,3.6507645591169022,6.298108403211415,0.0976107966264223,4.902073579310743,3.16349873228288,0.3561438102252753,6.997179480937621,0.0
ACH-001048,COV504,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,High Grade Serous,,,0.9981232223245052,0.7347499517240169,1.0115594415439173,0.977176441267842,1.132014397591358,1.0899800246006563,0.4502407185055986,0.6721819107767899,2.6484654430273142,6.266599165535096,0.8718436485093178,6.5456595400254685,5.286511557664227,1.0356239097307212,6.590961241342599,0.1763227726404629
ACH-002346,CP50EBV,Normal,Non-Cancerous,Matched Normal,,,,1.0005330984577423,0.9989578766583112,0.9995670649787348,1.001581866281657,0.999582560409942,1.0006006249745194,0.998457325674078,0.5821636149579839,,,,,,,,
ACH-002096,CP50MELB,Skin,Melanoma,Melanoma,,,,1.0862715721213854,1.0315087371341525,1.0243424610974723,1.02852809908145,0.951569706510912,0.5861528147899864,0.7937259737224349,0.7142220875884371,,,,,,,,
ACH-002347,CP66EBV,Normal,Non-Cancerous,Matched Normal,,,,1.0002105153567624,0.9987275616324808,0.9970021212398495,1.001344125562554,0.9999025032946152,1.0002330188151336,0.9990353227379676,0.5846235803720831,,,,,,,,
ACH-002097,CP66MEL,Skin,Melanoma,Melanoma,,,,1.0096314366594012,1.0137201255413104,0.9992641877375196,1.0125657511291994,0.9639538757951812,1.0775772560850363,0.6119003502406728,0.5810266207729362,,,,,,,,
ACH-002098,CP67MEL,Skin,Melanoma,Melanoma,,,,0.9993576430677394,1.0092514742486922,0.9798097865307628,1.0420109052158153,0.9796042400210784,1.1075132340833906,0.0661107039091942,0.5279294844609121,,,,,,,,
ACH-001049,CPCN,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.0247410730306226,0.966596391604697,1.302507459753264,0.97852820074343,0.8942028801921321,1.0128562774361445,0.9656562698908404,0.6367134220288707,,,,,,,,
ACH-002220,CROAP2,Lymphoid,Mature B-Cell Neoplasms,Primary Effusion Lymphoma,B-cell Primary Effusion,,,1.1327436831511628,0.9745829176730544,0.9742455638833518,0.5748120979626886,0.9755536952738434,0.9959786202826938,0.962580237389736,0.9369203357996032,,,,,,,,
ACH-002099,CS1,Bone,Chondrosarcoma,Chondrosarcoma,,,,1.1103291198581586,0.7691627840192767,0.8069943389918198,1.0718427661093537,0.98548080354532,1.093461530552774,0.5927180170264716,0.4514996759425071,,,,,,,,
ACH-002221,CTB1,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,1.195998871758769,0.979513552819265,0.9641259211318234,0.9899229412457108,0.9927149865418204,1.0060546518967113,0.1731694875953143,0.924575875585023,,,,,,,,
ACH-002222,CTV1,Lymphoid,Mature T and NK Neoplasms,Adult T-Cell Leukemia/Lymphoma,T-cell,,,1.0213623539523722,1.0438132203417965,0.9943994132047864,1.0060390870664269,1.0261609754310974,1.3950064229827848,0.2395279138623707,0.5841975733166421,,,,,,,,
ACH-001737,CTV1DM,Lymphoid,Mature T and NK Neoplasms,Adult T-Cell Leukemia/Lymphoma,T-cell,,,1.0504090157856842,1.09018417676297,1.0399107168225057,1.031944003057152,1.0250996096375105,1.0474371245736755,0.2647296385698518,0.5479595046332024,0.2509615735332188,6.301587646603187,0.3219280948873623,0.8155754288625725,0.01435529297707,2.414135532984451,9.685397073896988,0.0
ACH-001050,CW9019,Soft Tissue,Rhabdomyosarcoma,Alveolar Rhabdomyosarcoma,Alveolar,,,0.9388801678580132,0.8060958693408009,0.9225858561216606,1.123522970315349,0.935963943200518,1.1244099469161926,0.2804701924282182,0.6493292594957852,0.1634987322828795,6.195544459213688,2.851998837112446,1.0356239097307212,2.017921907997262,3.917431755390104,7.358958825832329,0.0
ACH-002223,D245MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,0.933046063336192,1.0185092307702868,0.6141095833853876,0.979196193804431,1.0285510398055946,0.859081258088663,0.2565136838037835,0.6062054870870186,,,,,,,,
ACH-002224,D247MG,CNS/Brain,Diffuse Glioma,Gliosarcoma,Glioblastoma,,,1.0164335429712847,0.9903256559443911,0.9615762103028562,0.9930692282649228,0.9918610880008388,1.0377898245448904,0.0089785411906875,0.808887934901463,,,,,,,,
ACH-002225,D263MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,0.9752726111439496,0.8930692983358863,0.7075703754928377,1.1009783959399362,0.924015296818514,0.947720950788952,0.6292760121464944,0.8373606067245154,,,,,,,,
ACH-002226,D336MG,CNS/Brain,Diffuse Glioma,Gliosarcoma,Glioblastoma,,,1.0044433214351165,0.7385563079632491,1.109612629893154,0.9542361840672664,1.0755354169827518,1.2056378163230357,0.0029585167402479,0.6461093096756858,,,,,,,,
ACH-002227,D392MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,0.967152175641215,0.9911289426673476,0.9977597420736312,1.017331873919005,0.9515117561048736,0.7472223714683992,0.000396212108412,0.5398667332311766,,,,,,,,
ACH-002228,D423MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,1.0367248488751102,0.9473218059827002,0.7558438960145768,0.944787200729708,1.1060214025065371,1.0718794667642138,0.7713801765873363,0.5873564622308138,,,,,,,,
ACH-001053,D425,CNS/Brain,Embryonal Tumor,Medulloblastoma,Med Group 3,MYC Amp,,0.971622695027405,0.7941056052249373,1.0330930546798842,1.104307315727684,0.9063274909617424,1.032780147869369,0.7673312953225692,0.8840948198942937,2.007195501404204,5.676380255466924,4.047014819517589,0.8875252707415875,0.4222330006830478,1.879705766282288,7.905507349949873,0.01435529297707
ACH-001054,D458,CNS/Brain,Embryonal Tumor,Medulloblastoma,Med Group 3,MYC Amp,,1.046061622268311,0.893052683271131,0.8969425285542185,1.0571972177410962,1.0403396686147992,1.226206194088495,0.6652107944898662,0.8254645411743743,1.1634987322828796,6.264911693074464,2.277984747299765,0.5558161550616396,3.8379432418910273,1.765534746362977,7.086189313104476,0.0
ACH-002229,D502MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,0.9960504211059732,1.0322960882237258,1.0128870483455088,1.0186211436191432,1.015809181156111,1.1307653789429617,0.4582886312067417,0.5512385900506722,,,,,,,,
ACH-002230,D542MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,0.9186526776091952,0.7742920226883006,0.9983259723553108,0.9650557290382182,0.9229477938696772,1.0310547028574508,0.7688409194016211,0.7187688804139925,,,,,,,,
ACH-002231,D566MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,0.928716035833722,1.062385106815675,1.1032603624904562,0.9266409896699024,0.9099495964142934,1.0837949947019847,0.2493429582190358,0.6429645994984694,,,,,,,,
ACH-001057,DERL2,Lymphoid,Mature T and NK Neoplasms,Hepatosplenic T-cell Lymphoma,T-cell,,,0.991783034242887,0.6084962600572386,1.004446330663649,0.9907930670072416,0.9928512995035608,0.9923270135735668,0.0003940329891372,0.5726124219491333,0.0,5.175524601089875,6.301038849903148,0.9781956296816516,6.349612971824522,2.060047383669939,6.983677694698067,0.0
ACH-002232,DG75,Lymphoid,Mature B-Cell Neoplasms,Burkitt Lymphoma,B-cell Burkitt,,,1.000403556426425,0.9985642151656624,0.996678831584257,1.0191109251510082,0.9966134840296608,0.9596184610542648,0.9965117273467332,0.5640365665203506,,,,,,,,
ACH-002233,DIFI,Bowel,Colorectal Adenocarcinoma,Colorectal Adenocarcinoma,,,,0.8653721488653374,1.0671520766444202,0.8579667767367648,1.1038773325581923,0.6164069174200641,1.008753395067001,1.2394983080096296,0.5896540081993027,,,,,,,,
ACH-002100,DJM1,Skin,Cutaneous Squamous Cell Carcinoma,Cutaneous Squamous Cell Carcinoma,,,,0.966340552402371,0.995209978387986,0.9885845235291164,1.0004835810192862,0.9878287780741752,1.0595926121993815,0.5808008966585834,0.5207169802935436,,,,,,,,
ACH-001059,DL,CNS/Brain,Embryonal Tumor,Atypical Teratoid/Rhabdoid Tumor,,,,1.0122677187862092,1.060803661576365,1.0185811376018177,1.0059246153665204,1.0084425590093171,1.0024961556991343,1.0147774152657236,0.5499410010619232,3.90977310414164,6.506684447730761,1.5360529002402097,0.8237493603082727,2.833902076669163,2.0840642647884744,7.514911264861354,0.0
